mid,bid,created_at,text_preview,reposts,comments,attitudes,media_type,has_video,page_title,is_collab,collab_partner,collab_category,classified_by
4971284292702953,NtUqFbla1,2023-11-23T09:00:00+00:00,#和平精英四排节# 和平精英官方福利平台【和平人生】带来四排节好礼，特种兵们速来领取~~~ 福利一：吃喝玩乐 福利多多，茶饮、餐饮满减优惠、影院优惠券包、零售大牌福利等多行业惊喜福利，精彩内容等你来领,122,384,561,image,0,,0,,,gpt
4971269195829615,NtU2josy3,2023-11-23T08:00:01+00:00,#和平精英天文漫游# #和平精英四排节# 那些意想不到的躺枪事件又双叒叕增加了！😂尊嘟给鸡仔笑晕啰！👂你们玩游戏时遇到过什么样的奇葩躺枪事件，快来评论区说给鸡仔听听！ 拿称号赢奖励！快来参加【网页链接,122,334,568,video,1,和平精英的微博视频,0,,,gpt
4971239001298965,NtTfC5rV3,2023-11-23T06:00:02+00:00,#鸡仔实验室# #和平精英四排节# 海岛重拳出击，绿洲世界岁月静好 这是鸡仔的日常生活真实写照没错了！ 特种兵们在外征战的时候，也别忘记来绿洲世界里感受“绿水青山”~ 评论区留下绿洲世界打卡图，让鸡仔,112,504,1555,video,1,和平精英的微博视频,0,,,gpt
4971212027724446,NtSy6wptQ,2023-11-23T04:12:50+00:00,#和平精英歼灭大赛#  11月27日，和平精英歼灭大赛Ⅱ表演赛开启对抗！⚡ 一起来选择你心目中的银河战舰吧！,121,245,556,text,0,,0,,,gpt
4970974474669727,NtMmXjAOb,2023-11-22T12:28:54+00:00,#和平精英# 周周有惊喜，第四周福利来咯！  WUHOO起飞！狐妖小红娘联名降落伞开始领取啦~   签到免费领联名降落伞 11月22日起，累计签到4次，最快1天就能免费领到全新降落伞！   绿洲世界钓,123,332,573,image,0,#和平精英#,1,狐妖小红娘,Anime,gpt
4970915185036673,NtKPkl8gF,2023-11-22T08:33:18+00:00,#8倍镜重拳出击# 丨 #和平精英# 【安全信息公告】尊敬的特种兵：大家好，我是《和平精英》安全运营团队的8倍镜，我们致力于打造绿色健康、公平竞技的游戏环境，给特种兵带来更好的游戏体验。通过游戏中7*,1,7,562,image,0,#8倍镜重拳出击#,0,,,gpt
4970914353515048,NtKNZeKqk,2023-11-22T08:30:00+00:00,#全球总决赛观赛大奖池# 目前已累计至45万元！  决赛阶段，活动H5将于12月1日正式开启，玩家点击即可参与奖池瓜分活动 12月8日-10日，2023和平精英全球总决赛即将火热打响，敬请期待@深圳S,110,208,548,image,0,#全球总决赛观赛大奖池#,0,,,gpt
4970906804032101,NtKBOgUVT,2023-11-22T08:00:00+00:00,#和平精英天文漫游# #和平精英四排节# 假期有假期综合症，上班有上班综合征👍而鸡仔不一样，鸡仔有打靶综合征（笑晕🐥有打靶综合征的肯定不止鸡仔一个（确信🙏 拿称号赢奖励！快来参【网页链接】活动吧！ 艾,109,206,550,video,1,和平精英的微博视频,0,,,gpt
4970891710302690,NtKdt1gK6,2023-11-22T07:00:01+00:00,#强者集结合力进圈# 属于强者的专属定制——和平精英与国内首档竞技生存真人秀《我可以47》联名打造的套装「卧虎藏龙」，特种兵们穿上后会有怎样的风范？看看这支视频就知道了！ 胜利，是强者惯有的姿态，但游,114,202,567,video,1,和平精英的微博视频,1,我可以47,Other,gpt
4970876610808961,NtJP73orL,2023-11-22T06:00:01+00:00,#王牌特种兵# #和平精英四排节# 特种兵们都知道，游戏道具是十分重要的 看看鸡仔的这波操作，是不是把手雷的使用熟练度拉满了！ 这两招躲雷术大家都学会了吗？特种兵们还有什么道具使用小技巧呢？评论区见！,114,527,1532,video,1,和平精英的微博视频,0,,,gpt
4970612578583474,NtCXfA0X8,2023-11-21T12:30:51+00:00,#和平精英歼灭大赛#  ⭐11月27日——12月3日，和平精英歼灭大赛Ⅱ职业选手篇 火热开战 ⭐长达7天的歼灭对抗，为大家带来酣畅淋漓的体验！快来跟着鸡仔利用一张长图全面了解赛程赛制吧！,126,15,352,image,0,#和平精英歼灭大赛#,0,,,gpt
4970604815190792,NtCKJlMms,2023-11-21T12:00:00+00:00,#四级包爆料时刻# 丨#和平精英皮肤返场# 返场狂欢第三弹如约而至~【快乐主宰】【银河战甲】人气套装 将于「11月24日0点」限时返场！ 关注@和平精英 转发本条，鸡仔将用@微博抽奖平台 揪3位特种兵,419,127,467,image,0,微博抽奖公示,0,,,gpt
4970597265447591,NtCyymRan,2023-11-21T11:30:00+00:00,#四级包爆料时刻# 丨#和平精英皮肤返场# 返场狂欢第三弹如约而至~【暗夜荣光】人气套装 将于「11月24日0点」限时返场！ 关注@和平精英 转发本条，鸡仔将用@微博抽奖平台 揪3位特种兵每人送出「1,413,101,469,image,0,抽奖详情,0,,,gpt
4970589715438084,NtCmnmOH2,2023-11-21T11:00:00+00:00,#四级包爆料时刻# 丨#和平精英皮肤返场# 返场狂欢第三弹如约而至~【未来战士】【古典之约】人气套装 将于「11月24日0点」限时返场！ 关注@和平精英 转发本条，鸡仔将用@微博抽奖平台 揪3位特种兵,406,107,454,image,0,微博抽奖公示,0,,,gpt
4970582165951785,NtCacoYkx,2023-11-21T10:30:00+00:00,#四级包爆料时刻# 丨#和平精英皮肤返场# 返场狂欢第三弹如约而至~【甜蜜狂欢】【夏日绵绵冰】人气套装 将于「11月24日0点」限时返场！ 关注@和平精英 转发本条，鸡仔将用@微博抽奖平台 揪3位特种,424,110,474,image,0,微博抽奖公示,0,,,gpt
4970574322338215,NtBXy9Oh9,2023-11-21T09:58:50+00:00,#四级包爆料时刻# 丨#和平精英皮肤返场# 返场狂欢第三弹如约而至~【午夜怪闻】【夏日汽水派对】人气套装 将于「11月24日0点」限时返场！ 关注@和平精英 转发本条，鸡仔将用@微博抽奖平台 揪3位特,441,120,455,image,0,微博抽奖公示,0,,,gpt
4970563295773435,NtBFLodVV,2023-11-21T09:15:01+00:00,#和平精英天文漫游##和平精英四排节# 去吧！炫彩机师的小车！🙌 玩幻影猎手时拥有一个移动探测器是一种什么样的体验？今天，鸡仔就带大家来看看！🌈 特种兵们，你们还有什么玩幻影猎手的小技巧吗？快来评论区,113,4,341,video,1,和平精英的微博视频,0,,,gpt
4970556379892450,NtBuBFvtE,2023-11-21T08:47:32+00:00,#鸡仔实验室##和平精英四排节# 歼灭模式限时开启，攻防交锋，决胜歼灭！🤔 不瞒各位说，鸡仔已经掌握了获胜“秘籍” 不同的地图当然要使用不同的枪械组合啦！特种兵们的战况如何，快来和鸡仔炫耀炫耀吧！ 拿,108,516,1551,image,0,#鸡仔实验室#,0,,,gpt
4970229931445760,Ntt05646I,2023-11-20T11:10:21+00:00,#8倍镜重拳出击# 丨 #和平精英# 【外挂作弊封号公告】尊敬的特种兵：大家好，我是《和平精英》安全运营团队的8倍镜，我们致力于打造绿色健康、公平竞技的游戏环境，给特种兵带来更好的游戏体验。通过游戏中,0,16,334,image,0,#8倍镜重拳出击#,0,,,gpt
4970205116106359,Ntsm3pCxF,2023-11-20T09:31:44+00:00,#和平精英天文漫游##和平精英四排节# 论鸡仔是如何当火箭小子的：旋转跳跃我闭着眼🤔天下武功唯快不破，只要我闪得够快，你就打不到我！🤣各位火箭小子还有什么保命绝招吗？悄悄放一个耳朵在这里👂快来评论区告,70,107,323,video,1,和平精英的微博视频,0,,,gpt
4970182029348369,NtrKODdW9,2023-11-20T08:00:00+00:00,【2023和平精英全球总决赛】 #WBG晋级世界赛总决赛##2023和平精英全球总决赛# 2023和平精英全球总决赛小组赛阶段已经结束，PEL赛区 @深圳STE电子竞技俱乐部 、 @北京WBG和平精英,0,3,19,image,0,#WBG晋级世界赛总决赛#,0,,,gpt
4970167530688561,Ntrnr2T7P,2023-11-20T07:02:23+00:00,#和平精英歼灭大赛#  11月27日——12月3日，【和平精英歼灭大赛Ⅱ职业选手篇】全面开战！ 20支顶级战队汇聚一堂，百余位职业选手组队决胜！实力主播、明星选手强力加持，带来一场歼灭盛宴！ 以枪会友,67,110,330,image,0,#和平精英歼灭大赛#,0,,,gpt
4970160344793429,NtrbQk6Zn,2023-11-20T06:33:49+00:00,"#王牌特种兵##集结吧！特种兵#  特种兵们对手雷有过特别的研究吗？“瞬爆雷”“反弹雷”“小眼睛拉视角”... 学会鸡仔这几个手雷使用技巧，你也可以成为""雷神""！特种兵们在对局中还有什么常用的手雷使用",77,512,1036,image,0,#王牌特种兵#,0,,,gpt
4970121426110369,Ntqb4pDAl,2023-11-20T03:59:11+00:00,#999感冒灵供暖和平精英#  冬日暖心联动开启！ 震惊！《和平精英》绿洲世界和海岛地图实现“集体供暖”？！ 临近小雪，【999暖心补给站】现已空降海岛和绿洲世界，用温暖补给治愈你！ “取暖方式”了解,225,263,718,video,1,和平精英的微博视频,1,999感冒灵,Brand,gpt
4969819646984310,NtikktiWa,2023-11-19T08:00:00+00:00,#和平精英天文漫游# 到底是谁在偷看鸡仔打游戏！ 每次要跳太阳基地小白裙总是劝鸡仔三思...... 结果落地后总是彷徨、无助，特种兵们也快来评论区说出你「落地太阳基地的状态」叭~ #和平精英四排节# ,111,114,332,video,1,和平精英的微博视频,0,,,gpt
4969774344047204,Nth9ggYRu,2023-11-19T05:00:00+00:00,#集结吧！特种兵##和平精英# 一定要占领更多方块才能获胜呀！ 不过鸡仔太专心，一不留神就脚滑了~ 特种兵们在【方块战争】中获得胜利了吗？快来评论区「分享下你的获胜技巧」叭~#和平精英天文漫游#  拿,110,519,1033,image,0,#集结吧！特种兵#,0,,,gpt
4969457258856936,Nt8TPBa5O,2023-11-18T08:00:01+00:00,#鸡仔茶话会##和平精英# 专属你和TA的秘密打卡点！ 鸡仔又发现了一个打卡点啦！位置在海岛核电站悬崖旁边~ 一仰头就看到喜欢的人感觉真好~ 特种兵们快带上你的搭子来打卡！记得到评论区「晒晒你们的打卡,95,511,1051,video,1,和平精英的微博视频,0,,,gpt
4969411959850544,Nt7ILFkzK,2023-11-18T05:00:01+00:00,#和平精英天文漫游# 爱心岛的一天~ 简简单单的一天，却是浪漫的一天！ 特种兵们在游戏中「最经常和TA去哪里打卡」呢？评论区分享给鸡仔呀~ #和平精英四排节#  拿称号赢奖励！快来参加【网页链接】活动,101,110,333,video,1,和平精英的微博视频,0,,,gpt
4969396855375420,Nt7kpmyok,2023-11-18T04:00:00+00:00,各位特种兵，11月18日19:00，和平精英主播难言快手直播首秀！ 和平精英人气主播难言将在快手直播首秀与大家相见，带队直播间观众50V50对决； 多名神秘主播嘉宾将齐聚直播间助阵，锁定快手-难言直播,80,108,322,image,0,,0,,,gpt
4969132613436541,Nt0sdeq05,2023-11-17T10:30:00+00:00,#8倍镜重拳出击# #和平精英#【恶意组队和使用外挂处罚公告】尊敬的特种兵：大家好，我是《和平精英》安全运营团队的8倍镜，我们致力于打造绿色健康、公平竞技的游戏环境，给特种兵带来更好的游戏体验。通过游,0,523,3414,image,0,#8倍镜重拳出击#,0,,,gpt
4969109964194467,NsZRGhBaH,2023-11-17T09:00:00+00:00,和平精英#最强歼灭小队# 攻防交锋，决胜歼灭！ 快来参与话题活动免费赢取Q币和限量套装奖励~   【关注+转发+评论+超话发布】即可参与活动，丰富大奖等你来赢取!  活动时间:「11月17日-11月2,2310,2908,7424,image,0,抽奖详情,0,,,gpt
4969102418643682,NsZFvAgCe,2023-11-17T08:30:01+00:00,#集结吧！特种兵##和平精英# 哦吼~ 拿下拿下！ 鸡仔这身法依旧风采不减呐！(鸡仔才没有自夸） 特种兵们在歼灭模式中喜欢「用投掷物拉枪线 or 直接刚」呢？快来评论区分享下你的歼灭技巧叭~ 鸡仔将用,147,1270,4164,image,0,抽奖详情,0,,,gpt
4969094871515468,NsZtl6mf2,2023-11-17T08:00:01+00:00,#和平精英天文漫游# 这就是最开心又悲伤的事吧 打了一场精彩操作，却没人分享...... 鸡仔差点绷不住了！特种兵们与游戏搭子还有怎样的故事呢？评论区说出「你们的故事」听听吧 #和平精英四排节#  艾,112,627,3409,video,1,和平精英的微博视频,0,,,gpt
4969087341955698,NsZhc8cLw,2023-11-17T07:30:06+00:00,#四级包爆料时刻# | #和平精英天文漫游# 【追风逐电 飒沓流星】 #和平精英FE赛车皮肤# 和平精英 × 国际汽联电动方程式锦标赛 跨界联动进行中，正版授权的Formula E Gen 2赛车联创,206,610,3195,image,0,抽奖详情,1,国际汽联电动方程式锦标赛,Brand,gpt
4969079770711726,NsZ4Z2Z9s,2023-11-17T07:00:01+00:00,#和平精英四排节##和平精英#  和平精英百人年度大型挑战《集合100》大神玩家同场PK，歌手演员主播电竞选手齐上场，真人挑战精彩不断~ 错过直播的特种兵，点击视频一睹为快吧！ 和平精英的微博视频,1071,1580,15835,video,1,和平精英的微博视频,0,,,gpt
4969072219390899,NsYSNDp07,2023-11-17T06:30:01+00:00,@小辣李嘉琦 体验了一把冠军@上海NV-Paraboy 教学，冠军在手，安全感有~#和平精英四排节##和平精英集合100# 和平精英的微博视频,121,704,3437,video,1,和平精英的微博视频,0,,,rule
4969064675673872,NsYGDnO24,2023-11-17T06:00:02+00:00,#和平精英四排节##和平精英集合100# 看得出来他们玩的很尽兴~ 鸡仔在这里恭喜各位车队，下次再一起四排组队来一局！ 和平精英的微博视频,115,791,3454,video,1,和平精英的微博视频,0,,,gpt
4969057117800152,NsYurwJaU,2023-11-17T05:30:00+00:00,#和平精英四排节##和平精英集合100# 恭喜2023和平精英年度“天生一队” @虎牙墨源 @刘也yea @33Svan @张鑫栋的鑫  喜提游戏内雨林地图广告牌，欢迎大家去打卡合照！ 和平精英不止吃,135,830,3959,image,0,,0,,,gpt
4969049567265800,NsYiguuak,2023-11-17T05:00:00+00:00,和平精英2023百人年度大型挑战《集合100》四排12强车队集合完毕！ 经过首轮#和平精英集合100# 百人挑战，恭喜48位特种兵组队完成，继续争夺“天生一队”荣誉称号。来自不同领域的特种兵，也将用自,132,818,3479,image,0,,0,,,gpt
4969042020405582,NsY661HvE,2023-11-17T04:30:01+00:00,和平精英百人年度挑战《集合100》已开启 @华晨宇yu 和花傲天集合上场！ 各位特种兵在看直播吗？ 和平精英的微博视频,2386,1809,10367,video,1,和平精英的微博视频,1,华晨宇,Artist,gpt
4969031950141800,NsXPR0AT6,2023-11-17T03:50:00+00:00,百人挑战精彩不断，集合瞬间持续高能，真人PK惊喜频发！你有哪些印象深刻的#集合100炸裂名场面# 呢？让鸡仔来考考大家的眼力劲儿！ 【关注+转发+评论】海量Q币等你来赢！ 活动时间:「11月17日-1,558,889,3394,video,1,和平精英的微博视频,0,,,gpt
4969026918287724,NsXHJyM0Y,2023-11-17T03:30:00+00:00,#和平精英四排节##和平精英集合100#  华晨宇和花傲天喊你来看直播啦！ 今天中午12:00锁定和平精英官方阵地/端内电视台/腾讯视频，集合上场！,2251,1466,7381,image,0,,1,华晨宇,Artist,gpt
4969019369587242,NsXvyEe4W,2023-11-17T03:00:00+00:00,和平精英百人年度大型挑战《集合100》挑战发起人@华晨宇yu 集结百位特种兵，高燃挑战，真人PK意外频发！直播速戳>>#和平精英四排节# #和平精英集合100#  网页链接,2667,10805,10920,text,0,,1,华晨宇,Artist,gpt
4969011821414408,NsXjo5VX2,2023-11-17T02:30:01+00:00,《和平精英》x《饥饿游戏：鸣鸟与蛇之歌》 集合上场，携手进圈！ #饥饿游戏前传今日上映# 登场~  一起走进影院见证《饥饿游戏：鸣鸟与蛇之歌》 胜者生存之战！  同时今日12:00，和平精英百人年度大,197,727,4148,video,1,和平精英的微博视频,1,饥饿游戏：鸣鸟与蛇之歌,Movie,gpt
4968777777416576,NsRdTv7oc,2023-11-16T11:00:00+00:00,12月1日，奖池瓜分正式开启！目前奖池累计300000元！ 11月4日，@天霸电子竞技俱乐部 拿下当日第五场比赛胜利，@和平精英王小歪 为奖池加码5万元！ 11月9日-11月11日，@深圳STE电子竞,112,715,3871,image,0,#全球总决赛观赛大奖池#,0,,,rule
